site_name,site_id,cammlr_region,longitude_epsg_4326,latitude_epsg_4326,common_name,day,month,year,season_starting,penguin_count,accuracy,count_type,vantage,reference
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2001,2001,17334,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2002,2002,30685,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2003,2003,15246,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2004,2004,26426,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2005,2005,39979,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2006,2006,35077,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2007,2007,34636,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2008,2008,31155,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2009,2009,46073,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2010,2010,48222,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2011,2011,42860,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2012,2012,50701,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird North,BRDN,88.1,166.44588999999993,-77.21448299999997,ad{\'e}lie penguin,,12,2013,2013,45572,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,9,12,1983,1983,10761,1,nests,aerial photo,<strong>Card&#232;  J.  </strong><i> 2015</i>. Ad&#233;lie Penguin (<i>Pygoscelis adeliae</i>) population trends in Cape Bird  Antarctica  1956-2009: A response to climate change  competitive release and commercial fishing. undergraduate thesis.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1983,1983,11711,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1984,1984,10824,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1985,1985,14329,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1986,1986,14888,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1987,1987,15232,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1988,1988,12765,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1989,1989,12079,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1990,1990,8944,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1991,1991,9499,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1992,1992,11693,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1993,1993,6658,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1994,1994,9292,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1995,1995,9663,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1996,1996,7682,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1997,1997,11599,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1998,1998,10180,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,1999,1999,11664,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2000,2000,9914,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2001,2001,7149,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2002,2002,7636,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2003,2003,5684,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2004,2004,7673,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2005,2005,13765,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2006,2006,11988,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2007,2007,12516,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2008,2008,8130,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2009,2009,16716,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2010,2010,15785,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2011,2011,14481,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2012,2012,20083,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Cape Bird South,BRDS,88.1,166.37944399999998,-77.25944399999999,ad{\'e}lie penguin,,12,2013,2013,16764,2,nests,aerial,<strong>Lyver  P. O.  </strong><i> ???? </i> Ad&#233;lie census data. dataset.
Brimstone Peak,BRIM,48.1,-57.75245099999999,-61.91240699999921,chinstrap penguin,,,1980,1980,13020,2,nests,ground,<strong>Jab&#322;onski  B.  </strong><i> 1984a</i>. Distribution and numbers of penguins in the region of King George Island (South Shetland Islands in the breeding season 1980/1981*). Polish Polar Research 5:17-30.
Brimstone Peak,BRIM,48.1,-57.75245099999999,-61.91240699999921,chinstrap penguin,31,1,1987,1986,10000,5,adults,ground,<strong>Shuford  W. D. and B. Spear  </strong><i> 1988</i>. Surveys of breeding Chinstrap penguins in the South Shetland Island  Antarctica. British Antarctic Survey Bulletin 81:19-30.
Brittannia's Figleaf,BRIT,48.1,-55.21299999999999,-61.277999999999025,chinstrap penguin,19,12,1970,1970,5400,4,nests,ground,<strong>Croxall  J. P. and E. D. Kirkwood  </strong><i> 1979</i>. The distribution of penguins on the Antarctic Penninulsa and islands of the Scotia Sea. British Antarctic Survey  Cambridge  United Kingdom.
Brittannia's Figleaf,BRIT,48.1,-55.21299999999999,-61.277999999999025,gentoo penguin,19,12,1970,1970,400,4,nests,ground,<strong>Croxall  J. P. and E. D. Kirkwood  </strong><i> 1979</i>. The distribution of penguins on the Antarctic Penninulsa and islands of the Scotia Sea. British Antarctic Survey  Cambridge  United Kingdom.
Brittannia's Figleaf,BRIT,48.1,-55.21299999999999,-61.277999999999025,chinstrap penguin,13,12,2016,2016,2869,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Brittannia's Figleaf,BRIT,48.1,-55.21299999999999,-61.277999999999025,gentoo penguin,13,12,2016,2016,396,1,nests,ground,<strong>Lynch  H. J.  </strong><i> ????a</i>. Antarctic Site Inventory. dataset.
Brittannia's Figleaf West,BRIW,48.1,-55.24099999999999,-61.277999999999025,chinstrap penguin,19,12,1970,1970,11555,3,nests,ground,<strong>Croxall  J. P. and E. D. Kirkwood  </strong><i> 1979</i>. The distribution of penguins on the Antarctic Penninulsa and islands of the Scotia Sea. British Antarctic Survey  Cambridge  United Kingdom.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,22,1,1996,1995,225,3,chicks,ground,<strong>Naveen  R. and H. J. Lynch  </strong><i> ???? </i> Personal communication between Ron Naveen and Heather Lynch. personal communication.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,ad{\'e}lie penguin,,,1996,1996,20000,4,chicks,,<strong>Woehler  E. J. and J. P. Croxall  </strong><i> 1997</i>. The status and trends of Antarctic and sub-Antarctic seabirds. Marine Ornithology 25:43-66.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,25,11,1999,1999,617,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,15,12,1999,1999,567,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,9,1,2001,2000,511,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,11,12,2000,2000,756,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,2,1,2002,2001,271,2,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,13,1,2002,2001,289,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,24,1,2002,2001,409,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,4,2,2002,2001,363,3,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,11,12,2001,2001,450,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,22,12,2001,2001,379,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,1,1,2003,2002,490,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,10,1,2003,2002,764,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,1,2,2003,2002,668,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,29,11,2003,2003,200,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,11,1,2005,2004,369,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,11,1,2005,2004,589,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,25,11,2004,2004,351,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,11,12,2004,2004,267,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,24,12,2004,2004,370,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,13,1,2006,2005,63,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,13,1,2006,2005,118,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,22,12,2005,2005,247,1,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,ad{\'e}lie penguin,21,12,2006,2006,25000,5,nests,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
Brown Bluff,BROW,48.1,-56.904999999999994,-63.52219999999949,gentoo penguin,24,1,2007,2006,682,1,chicks,ground,<strong>Lynch  H. J.  R. Naveen  and P. Casanovas  </strong><i> 2013</i>. Antarctic Site Inventory breeding bird survey data  1994-2013: Ecological Archives E094-243. Ecology 94:2653-2653.
